,:city:string,state:string,zip:int
Elberfeld,IN,47613
Elbert,TX,76372
Elbridge,TN,38227
Elderwood,CA,93286
Eldora,NJ,08270
Eldorado,MD,21659
Eldred,MN,56523
Eldridge,ND,58401
Electronic Security Services,TX,78243
Eleven Mile,PA,16923
Elgin,FL,32542
Elgin,ND,58533
Elgin,TX,78621
Elida,NM,88116
Eliot,ME,03903
Elizabeth Lake,CA,93532
Elizabeth,MN,56533
Elizabeth,PA,15037
Elizabethtown,IN,47236
Elizabethville,PA,17023
Elk City,KS,67344
Elk Creek,NY,12155
Elk Grove Village,IL,60007
Elk Horn,IA,51531
Elk Ranch,AR,72632
Elk Springs,CO,81633
Elk,WA,99009
Elkhart Lake,WI,53020
Elkhart,KS,67950
Elkhorn,WI,53121
Elkins,NM,88201
Elko New Market,MN,55020
Elko,NV,89801
Elkton,KY,42220
Elkton,VA,22827
Ellard,MS,38915
Ellenburg Ctr,NY,12934
Ellendale,ND,58436
Eller,NC,27107
Ellicott City,MD,21042
Ellijay,GA,30536
Ellinwood,KS,67526
Elliottsville Twp,ME,04443
Ellis,KS,67637
Ellisville,MO,63011
Ellsberry,OH,45101
Ellsworth,KS,67439
Ellsworth,NH,03266
Elm,NE,68852
Elmdale,MN,56314
Elmer,MO,63538
Elmhurst,IL,60126
Elmira,IL,61483
Elmira,NY,14904
Elmo,MT,59915
Elmore,AL,36025
Elmrock,KY,41640
Elmwood,CT,06110
Elmwood,NY,13207
Elnora,IN,47529
Elon,NC,27244
Elrod,IN,47018
Elsdon,IL,60632
Elsinore,UT,84724
Elston,MO,65109
Elton,WV,25976
Elvira,IL,62912
Elwood,NY,11731
Ely,IA,52227
Elyria,OH,44035
Embarrass,MN,55732
Emeline,IA,52207
Emerald,NE,68528
Emerson,IA,51533
Emery,SD,57332
Emigrant,MT,59027
Eminence,MO,65466
Emma,KY,41653
Emmet,NE,68734
Emmett,MI,48022
Emory Gap,TN,37748
Empire State,NY,10001
Emporia,KS,66801
Enaville,ID,83839
Encino,CA,91316
Enderlin,ND,58027
Endicott,NY,13760
Energy,IL,62933
Enfield,NH,03748
Engle,TX,78956
Englewood Cliffs,NJ,07632
Englewood,FL,34223
Englewood,NJ,07632
English Creek,NJ,08330
Englishtown,NJ,07726
Enola,AR,72047
Enon,OH,45323
Enosburg Fls,VT,05450
Ensley,AL,35218
Enterprise,IL,62823
Enterprise,NE,68859
Entiat,WA,98822
Eola,TX,76937
Ephraim,UT,84627
Epping,ND,58843
Epworth Heights,OH,45140
Equality,IL,62934
Erbacon,WV,26203
Erhard,MN,56534
Erie,CO,80516
Erie,PA,16501
Erie,PA,16507
Erie,PA,16541
Erieville,NY,13061
Erin,TN,37061
Erlton,NJ,08002
Eros,LA,71238
Erving,MA,01344
Erwinna,PA,18920
Escobares,TX,78582
Escondido,CA,92026
Eskdale,WV,25075
Esmond,ND,58332
Esparto,CA,95607
Espyville,PA,16424
Essex Junction,VT,05452
Essex,MD,21221
Essex,VT,05452
Est De Arecibo,PR,00612
Est De Cerro Gordo,PR,00957
Est De Juana Diaz,PR,00795
Est De Lajas,PR,00667
Est De Sabana,PR,00688
Est De Tortuguero,PR,00693
Est Degetau,PR,00727
Est Del Laurel,PR,00780
Est Del Rio,PR,00637
Est Del Turabo,PR,00727
Est Reales,PR,00623
Estacada,OR,97023
Estrella,CO,81101
Ethel,WA,98542
Etiwanda,CA,91739
Etna,IN,46725
Etna,OH,43080
Etna-troy,IN,46764
Etowah,TN,37331
Ettrick,WI,54627
Eugene,MO,65032
Eugene,OR,97408
Eulalia,PA,16915
Eunice,LA,70535
Eureka Center,WI,54024
Eureka,CA,95501
Eureka,MO,63025
Eureka,SD,57437
Eustis,ME,04936
Eutaw,NC,28303
Evan,MN,56085
Evans,CO,80620
Evans,LA,70639
Evanston,IL,60201
Evansville Dress Regional Ai,IN,47711
Evansville,IN,47711
Evansville,IN,47725
Evansville,WI,53536
Evendale,OH,45215
Ever,KY,41465
Everett,PA,15537
Everettville,WV,26505
Evergreen,AL,36401
Evergreen,TX,77327
Everton,AR,72633
Eville,PA,17023
Ewell,TX,75644
Ewing Twp,NJ,08628
Ewing,NJ,08560
Ewtrford,PA,17021
Excelsior Estates,MO,64024
Exchange,PA,17821
Exeter,CA,93221
Exeter,NH,03833
Exline,IA,52555
Ext Alta Vista,PR,00716
Ext Bda Roosevelt,PR,00754
Ext Colinas Verde,PR,00924
Ext El Valle 2,PR,00667
Ext Jacaguax,PR,00795
Ext Jard Del Caribe,PR,00728
Ext La Inmaculada,PR,00771
Ext Las Flores,PR,00795
Ext Mans San German,PR,00683
Ext Ocean Front,PR,00693
Ext San Ramon,PR,00659
Ext Santa Juanita,PR,00956
Ext Santa Teresita,PR,00730
Ext Torrecillas,PR,00687
Ext Villa Caparra,PR,00966
Ext Villa Los Santos I,PR,00612
Ext Villa Rosales,PR,00705
Exton,PA,19341
Ezra,IL,62896
Fabyan,CT,06255
Fair Acres,PA,17070
Fair Haven,NJ,07704
Fair Oaks Ranch,TX,78015
Fair Oaks,PA,15003
Fair Play,TX,75631
Fairbanks,AK,99701
Fairbanks,AK,99775
Fairburn,GA,30213
Fairchild Air Force Base,WA,99011
Fairdale,NY,13074
Fairfax County Government,VA,22035
Fairfax,IA,52228
Fairfax,SC,29827
Fairfax,VA,22032
Fairfax,VT,05454
Fairfield Terrace,SC,29203
Fairfield,CT,06824
Fairfield,IL,62837
Fairfield,NE,68938
Fairfield,SC,29928
Fairfield,VA,24435
Fairgrounds,LA,71109
Fairhaven,WA,98225
Fairland,OK,74343
Fairlawn,PA,17728
Fairmead,CA,93610
Fairmont,MN,56031
Fairmont,OK,73736
Fairmount Spr,PA,17814
Fairmount,TX,75948
Fairplay,KY,42728
Fairport,MO,64447
Fairview Heights,IL,62208
Fairview,NC,28730
Fairview,TN,37062
Fairville,PA,17837
Fajardo,PR,00738
Falcon Hgts,MN,55113
Falcon,TX,78584
Falkner,MS,38629
Fall Creek,WI,54742
Fall River,MA,02724
Falling Rock,WV,25079
Fallis,OK,74881
Fallon,NV,89406
Falls,PA,19054
Falmouth Foreside,ME,04105
Falmouth,MI,49632
Fancher,IL,62444
Fannett,PA,17219
Far Hills,NJ,07931
Far Rockaway,NY,11697
Fargo,ND,58102
Farisita,CO,81040
Farley,MA,01344
Farmdale,PA,17552
Farmers Branch,TX,75244
Farmers,NE,68929
Farmersville,CA,93223
Farmersvl Sta,NY,14060
Farmingdale,NY,11735
Farmingtn Hls,MI,48336
Farmington Hls,MI,48334
Farmington,CT,06032
Farmington,ME,04938
Farmington,MO,63640
Farmington,NM,87402
Farmington,WV,26571
Farnam,NE,69029
Farragut,IA,51639
Farrar,IA,50161
Farrsville,TX,75977
Farwell,PA,17764
Faucett,MO,64448
Fawn Grove,PA,17321
Fay,OK,73646
Fayette,IL,62044
Fayette,UT,84630
Fayetteville,AR,72764
Fayetteville,NC,28303
Fayetteville,NC,28311
Fayetteville,TN,37334
Fayston,VT,05673
Fdl,WI,54935
Fearrington,NC,27312
Federal Dam,MN,56641
Federal Reserve,NY,10045
Federal,CA,92805
Felt,ID,83424
Feltonville,PA,19013
Fenelton,PA,16034
Fenton,IA,50539
Fentress,VA,23322
Fenwick,MI,48834
Ferdinand,VT,05905
Ferguson,MO,63135
Fern Glen,PA,18241
Fernandez Juncos,PR,00909
Ferndale,NY,12734
Fernwood,NY,13142
Ferriday,LA,71334
Ferryville,WI,54628
Festus,MO,63028
Fidelity,MO,64836
Fields Sta,PA,17771
Fierro,NM,88041
Fifth Ward,LA,71351
Filer,ID,83328
Fillmore,IN,46128
Fillmore,NY,14735
Fincastle,VA,24090
Findley Lake,NY,14736
Fink,TX,75076
Finley,ND,58230
Finney Heights,IL,62801
Fire Island Pines,NY,11782
Firestone Pk,CA,90001
Firth,ID,83236
Fish Creek,NY,13325
Fisher Island,FL,33109
Fisher,WV,26818
Fishersville,VA,22939
Fishing Creek,MD,21634
Fisk,MO,63940
Fitchburg,MA,01420
Fitchville,OH,44851
Fitzhugh,MS,38737
Five Mile Terrace,CA,95667
Five Points,SC,29205
Flaherty,KY,40175
Flanders,NY,11901
Flat Fork,TX,75974
Flat Rock,IN,47234
Flatgap,KY,41219
Flatwoods,TN,37096
Fleet,VA,23511
Fleming Isle,FL,32003
Fleming,OH,45729
Flemington,NJ,08822
Fletcher,MO,63030
Fletchers Ldg,ME,04605
Flint,IN,46703
Flint,MI,48507
Flinton,PA,16640
Flippin,AR,72634
Floral Park,NY,11004
Floreffe,PA,15025
Florence,AZ,85132
Florence,KY,41042
Florence,NE,68112
Florence,SC,29505
Florenceville,IA,52136
Florida City,FL,33035
Florida,NY,10921
Florissant Fossil Beds Natio,CO,80816
Flournoy,CA,96029
Flower Mound,TX,75022
Flowermound,TX,75022
Flowood,MS,39232
Floyd,NY,13440
Flushing,MI,48433
Flushing,NY,11358
Flushing,NY,11364
Flushing,NY,11370
Flushing,NY,11377
Fly Creek,NY,13337
Fogertown,KY,40962
Foley,MO,63347
Folletts,IA,52730
Folsom,PA,19033
Fond Du Lac,WI,54937
Fondale,LA,71201
Fontana,CA,92335
Fontanelle,IA,50846
Foothill Rnch,CA,92610
Forbes Park,CO,81133
Ford City,PA,16226
Ford,WA,99013
Fords,NJ,08863
Foreman,AR,71836
Forest City,IL,61532
Forest City,WA,98366
Forest Grove,OR,97116
Forest Hill,TX,76140
Forest Hills,NY,11375
Forest Home,AL,36030
Forest Springs,MO,63446
Forest,OH,45843
Forestburg,TX,76239
Foresthill,PA,17844
Forestville,CT,06010
Foristell,MO,63348
Forkland,AL,36740
Forkston Township,PA,18629
Forkston Twp,PA,18657
Formosa,AR,72031
Forreston,TX,76041
Fort A P Hill,VA,22427
Fort Barnwell,NC,28526
Fort Blackmore,VA,24250
Fort Branch,IN,47648
Fort Campbell,KY,42223
Fort Cobb,OK,73038
Fort Collins,CO,80528
Fort Defiance,VA,24437
Fort Dodge,IA,50501
Fort Drum,NY,13603
Fort Flagler,WA,98358
Fort George Meade,MD,20755
Fort Gratiot Township,MI,48059
Fort Hill,AR,71642
Fort Jackson,NY,12965
Fort Kent,ME,04743
Fort Lauderdale,FL,33304
Fort Lauderdale,FL,33312
Fort Lauderdale,FL,33319
Fort Lauderdale,FL,33326
Fort Lauderdale,FL,33334
Fort Leavenworth,KS,66027
Fort Lewis,WA,98433
Fort Lowell,AZ,85715
Fort Mc Clellan,AL,36205
Fort Mcnair,DC,20024
Fort Mill,SC,29715
Fort Monroe,VA,23651
Fort Myers,FL,33966
Fort Payne,AL,35967
Fort Pierce,FL,34949
Fort Pierce,FL,34982
Fort Pillow,TN,38041
Fort Recovery,OH,45846
Fort Ritchie,MD,21719
Fort Russell,IL,62010
Fort Seneca,OH,44883
Fort Sill,OK,73503
Fort Snelling Military Resv,MN,55111
Fort Stewart,GA,31313
Fort Supply,OK,73841
Fort Towson,OK,74735
Fort Washakie,WY,82514
Fort Wayne,IN,46805
Fort Wayne,IN,46815
Fort Wayne,IN,46845
Fort Worth,TX,76103
Fort Worth,TX,76109
Fort Wright,KY,41011
Fortuna,CA,95540
Foscoe,NC,28604
Foster City,MI,49834
Foster,NY,13827
Foster,VA,23056
Fostoria,OH,44830
Fountain Green,IL,62321
Fountain Inn,SC,29644
Fountain Valley,CA,92708
Fountain,MN,55935
Four Corners,CA,93516
Four Mile Lk,MI,48130
Fourmile,KY,40939
Fowler,IN,47944
Fowlerton,TX,78021
Fox Creek,ID,83455
Fox Lake,IN,46703
Fox Rv Vly Gn,IL,60010
Fox,PA,17768
Foxcroft,PA,19046
Foxhome,MN,56543
Foxtown,KY,40447
Frailey,PA,17981
Framingham So,MA,01701
Francesville,IN,47946
Francisco,IN,47649
Frank,NC,28657
Frankford,MN,55936
Frankfort,IN,46058
Frankfort,OH,45628
Franklin Furn,PA,17201
Franklin Hills,IN,47586
Franklin Park,NJ,08823
Franklin,AR,72536
Franklin,IN,46131
Franklin,ME,04634
Franklin,VA,23851
Franklinton,NC,27525
Frankston,TX,75763
Frankville,IA,52162
Frazer,MT,59225
Fraziers Btm,WV,25082
Fred,VA,22408
Frederic,MI,49733
Frederick,IL,62639
Frederick,PA,19435
Frederickbur,VA,22407
Fredericksbg,VA,22407
Fredericksbrg,TX,78624
Fredericksbur,VA,22406
Fredericksburg,OH,44627
Fredericksburg,VA,22407
Frederiksted,VI,00840
Fredonia,IA,52738
Fredonia,PA,16124
Fredville,KY,41465
Freeburg,MO,65035
Freedom,ME,04941
Freedom,PA,15042
Freehold,NY,12431
Freeman,CO,81132
Freeman,WV,24724
Freeport,IN,46161
Freeport,OH,43973
Freetown Corners,NY,13803
Fremont Center,NY,12736
Fremont,CA,94555
Fremont,MO,63941
Fremont,UT,84747
French Gulch,CA,96033
French Woods,NY,13783
Frenchtown Twp,ME,04441
Frenchville,NY,13486
Fresno,CA,93721
Fresno,CA,93728
Frewsburg,NY,14738
Friday Harbor,WA,98250
Friedheim,MO,63747
Friendship,LA,71473
Friendship,NY,14739
Friendsville,PA,18818
Frio Town,TX,78061
Frisco,IL,62836
Fritchton,IN,47591
Frog Pond,NC,28129
Frohna,MO,63748
Frontenac,MO,63131
Frost,TX,76641
Frs,CA,93650
Fruita,CO,81521
Fruitland Park,FL,34731
Fruitland,TX,76230
Fruitvale,TX,75127
Fry,AZ,85635
Frye,ME,04275
Ft Ap Hill,VA,22427
Ft Bliss,TX,79918
Ft Collins,CO,80524
Ft Dix,NJ,08640
Ft Grant,AZ,85643
Ft Lauderdale,FL,33305
Ft Lauderdale,FL,33313
Ft Lauderdale,FL,33321
Ft Lauderdale,FL,33327
Ft Lauderdale,FL,33351
Ft Leonard Wd,MO,65473
Ft Lowell,AZ,85749
Ft Meade,MD,20755
Ft Myers Bch,FL,33931
Ft Myers,FL,33908
Ft Myers,FL,33966
Ft Plain,NY,13339
Ft Stewart,GA,31313
Ft Towson,OK,74735
Ft Walton Beach,FL,32548
Ft Wayne,IN,46804
Ft Wayne,IN,46815
Ft Wayne,IN,46845
Ft Worth,TX,76106
Ft Worth,TX,76112
Ft Worth,TX,76119
Ft Worth,TX,76132
Ft Worth,TX,76148
Ft Worth,TX,76180
Fuget,KY,41219
Fullerton,CA,92833
Fulp,NC,27052
Fulton,IL,61252
Fulton,MS,38843
Fultonham,NY,12071
Funkley,MN,56630
Furniss Sta,NY,13126
Futheyville,MS,38901
G T Airport,MS,39701
Gables By The Sea,FL,33156
Gadsden,AL,35905
Gaines,PA,16921
Gainesville,FL,32603
Gainesville,FL,32641
Gainesville,KY,42164
Gaithersburg,MD,20877
Galata,MT,59444
Galbraith,IA,50560
Galena Park,TX,77547
Galena,MO,65656
Gales Ferry,CT,06339
Galestown,MD,21659
Galien,MI,49113
Galivants Ferry,SC,29544
Gallatin Gtwy,MT,59730
Gallina,NM,87017
Galloway Township,NJ,08201
Galloway,TX,75551
Galt,IA,50101
Galveston,KY,41635
Galway,NY,12074
Gambrill,IA,52756
Ganado,AZ,86505
Gandys Beach,NJ,08345
Gano,TX,76577
Gapland,MD,21779
Garber,OK,73738
Garden City Beach,SC,29576
Garden City,GA,31405
Garden City,KS,67868
Garden City,NY,11599
Garden City,UT,84028
Garden Cty,GA,31415
Garden Grove,IA,50103
Garden Ridge,TX,78266
Gardena,CA,90248
Gardner,MA,01440
Gardnerville,NV,89460
Garfield Hts,OH,44125
Garfield,IL,61377
Garfield,NM,87936
Garita,NM,88421
Garland,NE,68360
Garland,TX,75044
Garner,IA,50438
Garnet Valley,PA,19061
Garrett Bridge,AR,71639
Garrettsville,OH,44231
Garrison,MT,59731
Garrison,UT,84728
Garvin Ridge,KY,41164
Garwood,NJ,07027
Gary,IN,46404
Gary,IN,46410
Garyville,LA,70076
Gaskill,KY,41537
Gassoway,LA,71254
Gastonia,NC,28052
Gate,OK,73844
Gates,OR,97346
Gateway Shopping Center,IN,47374
Gatewood,WV,25840
Gausdale,KY,40906
Gay,GA,30218
Gaylord,MN,55334
Gayville,SD,57031
Gearhart,OR,97138
Geeslin Corner,MS,38901
Gem Village,CO,81122
General Lafayette,NJ,07309
Genesee,PA,16941
Geneva,AL,36340
Geneva,KY,42406
Genoa Bluff,IA,52301
Genoa,MN,55734
Genola,MN,56364
Gentryville,IN,47537
George,IA,51237
Georgetown Twp,MI,49428
Georgetown,GA,39854
Georgetown,MA,01833
Georgetown,NY,13072
Georgetown,TX,78628
Georgia,VT,05468
Gerald,MO,63037
Gering,NE,69341
Germania,NJ,08215
Germantown,KY,41044
Germantown,TN,38138
Geronimo,OK,73543
Gervais,OR,97026
Geyser,MT,59447
Ghent,KY,41045
Giatto,WV,24736
Gibbs,MO,63540
Gibson City,IL,60936
Gibson,NC,28343
Gibsonville,NC,27249
Gifford,IL,61847
Gig Harbor,WA,98335
Gilbert,AZ,85234
Gilbertville,MA,01031
Gildford,MT,59525
Gilgo Beach,NY,11702
Gill,TX,75670
Gillett,TX,78116
Gillham,AR,71841
Gillsville,GA,30543
Gilman,IA,50106
Gilmanton,NH,03237
Gilmore,IL,62443
Gilt Edge,TN,38015
Girard,IL,62640
Girardville,PA,17935
Given,WV,25245
Gladden,MO,65560
Glade,KS,67639
Gladstone,MO,64116
Gladstone,MO,64166
Gladstone,VA,24553
Glasco,KS,67445
Glasgow,KY,42156
Glass,VA,23072
Glastonbury,CT,06033
Gleason,WI,54435
Glen Allenw,VA,23060
Glen Burnie,MD,21061
Glen City,AL,35125
Glen Dower,PA,17901
Glen Ellyn,IL,60137
Glen Head,NY,11545
Glen Mawr,PA,17737
Glen Richey,PA,16837
Glen Robbins,OH,43943
Glenallen,MO,63751
Glenbeulah,WI,53023
Glencoe,AL,35905
Glencoe,MN,55336
Glencross,SD,57630
Glendale Luke Afb,AZ,85309
Glendale,AZ,85303
Glendale,AZ,85309
Glendale,CA,91205
Glendale,CO,80246
Glendale,NY,11385
Glendale,WI,53212
Glendon,NC,27325
Glendora,MS,38928
Glenford,NY,12433
Gleniron,PA,17845
Glenn Dale,MD,20769
Glennie,MI,48737
Glenoak,OK,74003
Glenrio,NM,88434
Glens Fork,KY,42741
Glenvar,VA,24153
Glenview,IL,60026
Glenville,PA,17329
Glenwood Plt,ME,04497
Glenwood,FL,32720
Glenwood,MN,56334
Glenwood,WA,98619
Glidden,WI,54527
Globe,AZ,85501
Glorieta,NM,87535
Gloucester Cy,NJ,08030
Gloucester,NJ,08031
Glover,MO,63620
Gluckstadt,MS,39110
Gnatstown,PA,17331
Gobles,MI,49055
Godfrey,IL,62035
Goffs,CA,92332
Gold Bar,WA,98251
Gold Hill,CA,95667
Gold Point,NV,89013
Golden Acres,TX,77503
Golden Hills,CA,93561
Golden Ridge,MT,59436
Golden Valley,MN,55426
Golden,CO,80422
Golden,NM,87047
Goldfield,IA,50542
Goldsboro,MD,21636
Goldsby,OK,73093
Goldwin,ND,58496
Goliad,TX,77963
Gonic,NH,03839
Gonzales,TX,78629
Good Hope,AL,35057
Good Hope,TX,75935
Good,PA,17268
Goodfellow Afb,TX,76908
Goodhue,MN,55027
Goodland,MO,63623
Goodman,MS,39079
Goodrich,TX,77335
Goodview,MN,55987
Goodwin,SD,57238
Goodyear,PA,17324
Goose Green,VT,05039
Gordon,OH,45304
Gordonsville,TN,38563
Gordonville,TX,76245
Gorham,IL,62940
Gorman,CA,93243
Goshen,CT,06756
Goshen,MA,01032
Goshen,VT,05733
Gotebo,OK,73041
Gould City,MI,49838
Goulds,FL,33170
Gove,KS,67736
Gowen,MI,49326
Gr Blanc,MI,48439
Gr,MI,49508
Gr,MI,49544
Grace Cty,ND,58445
Graceland Heights,IN,47346
Graceville,FL,32440
Grady,MS,39744
Graf,NE,68450
Grafton,ND,58237
Grafton,WI,53024
Graham,MS,38824
Grahamville,KY,42086
Grammer,IN,47232
Granada,MN,56039
Granby,CT,06035
Grand Beach,MI,49117
Grand Central,NY,10017
Grand Chute,WI,54915
Grand Island,FL,32735
Grand Isle,ME,04746
Grand Jct,CO,81506
Grand Junction,CO,81503
Grand Junction,MI,49056
Grand Ledge,MI,48837
Grand Mound,WA,98531
Grand Prairie,TX,75051
Grand Rapids,MI,49506
Grand Rapids,MI,49525
Grand Rapids,ND,58458
Grand Rivers,KY,42045
Grand Valley,CO,81635
Grand View-on-hudson,NY,10968
Grandin,MO,63943
Grandview,IL,62702
Grandview,TX,76050
Grange,GA,30434
Granger,MO,63442
Grangeville,ID,83530
Granite Falls,NC,28630
Granite Spgs,NY,10527
Granite,OK,73547
Graniteville,VT,05654
Grant City,MO,64456
Grant Township,MN,55115
Grant Vlkria,FL,32909
Grant,FL,32950
Grant,MT,59725
Granton,WI,54436
Grants Ranch,CO,80123
Grantsville,MD,21536
Grantville,PA,17028
Granville,IL,61326
Granville,OH,43023
Grapeland,MS,38725
Grapevine,TX,76092
Grass Lake,MI,49240
Grass Valley,CA,95949
Grasston,MN,55036
Grassy Meadows,WV,24943
Graton,CA,95444
Gravel Beach,IN,46747
Gravelridge,AR,71631
Gravesville,NY,13431
Gray Court,SC,29645
Gray,LA,70359
Grayland,WA,98547
Grays Point,MO,65707
Grayson,AL,35572
Grayson,OK,74437
Graytown,OH,43432
Great Bend,ND,58075
Great Falls,MT,59404
Great Mills,MD,20634
Great Neck,NY,11023
Great Valley,NY,14741
Greece,NY,14616
Greeley,KS,66033
Green Acres,FL,33463
Green Bay,WI,54115
Green Bay,WI,54304
Green Castle,IA,50054
Green Creek,IL,62401
Green Hall,KY,41314
Green Lake,TX,77979
Green Level,NC,27217
Green Mtn,NC,28740
Green Park,PA,17024
Green Township,NJ,07821
Green Valley,CA,91350
Green Village,NJ,07935
Greenacres,FL,33463
Greenbackville,VA,23356
Greenbrae,NV,89431
Greenbrier,SC,29180
Greenbush,KS,66743
Greencastle,IN,46135
Greendale,UT,84023
Greene,NY,13778
Greenfield Center,NY,12833
Greenfield,IA,50849
Greenfield,MO,65661
Greenfield,TN,38230
Greenfild Twp,PA,18407
Greenland Bch,MD,21226
Greenleaf,OR,97430
Greenough,MT,59823
Greens Bayou,TX,77015
Greensboro,GA,30642
Greensboro,NC,27406
Greensboro,NC,27495
Greensburg,IN,47240
Greenspring,PA,17241
Greenup,KY,41144
Greenville Junction,ME,04442
Greenville,IA,51343
Greenville,MO,63944
Greenville,SC,29615
Greenville,WI,54942
Greenway,GA,30441
Greenwell Springs,LA,70739
Greenwich,NY,12834
Greenwood Lk,NY,10925
Greenwood Village,CO,80111
Greenwood Vlg,CO,80121
Greenwood,FL,32443
Greenwood,ME,04255
Greenwood,NE,68366
Greenwood,WA,98103
Greer,OH,44628
Greggton,TX,75604
Greig,NY,13345
Grenola,KS,67346
Gresham,OR,97080
Gretna,FL,32332
Gretna,VA,24557
Greycliff,MT,59033
Gridley,CA,95948
Griffin,GA,30224
Griffith Spring,AR,71667
Griffithtown,AR,71923
Grimes,AL,36301
Grimsby,IL,62940
Grindstone Twp,ME,04460
Grinnell,KS,67738
Griswold,IA,51535
Groesbeck,OH,45239
Groningen,MN,55072
Gross,KS,66711
Grosse Pointe Park,MI,48224
Grosse Pointe Woods,MI,48236
Grosvenor,TX,76801
Groton,NH,03266
Grouseland,IN,47805
Grove City,MN,56243
Grove,NJ,07003
Groveland,IL,61535
Grover Beach,CA,93433
Grover,NC,28073
Groves,NC,28052
Groveville,NJ,08620
Gruetli,TN,37339
Grymr-devndle,KY,40222
Guadalupe,AZ,85283
Gualala,CA,95445
Guaynabo,PR,00965
Guelph,ND,58474
Guernsey,OH,43749
Gueydan,LA,70542
Guilderland Center,NY,12085
Guilford College,NC,27409
Guilford Twp,PA,17202
Guilford,NC,27409
Guin,AL,35563
Gulf Breeze,FL,32563
Gulf Shores,AL,36542
Gulfport,MS,39503
Gulnare,KY,41501
Gum Tree,KY,42167
Gumtree,NC,27107
Gunlock,KY,41632
Gunpowder,MD,21010
Gunter,TX,75058
Gurley,NE,69141
Guss,IA,50857
Guthrie Center,IA,50115
Guthrie,NC,27284
Guy,AR,72061
Gwenford,ID,83252
Gypsum,CO,81637
H Spg Nat Pk,AR,71901
Hacienda Del Norte 2,PR,00949
Hacienda Guamani,PR,00784
Hacienda La Matilde,PR,00728
Hacienda Las Lomas,PR,00728
Hacienda Paloma,PR,00773
Haciendas Constancia,PR,00660
Haciendas De Isabela,PR,00662
Haciendas Florida,PR,00698
Hacker Valley,WV,26222
Hacks Neck,VA,23358
Haddam,KS,66944
Haddon Township,NJ,08104
Haddon,IN,47838
Hadley,NY,12835
Hagaman,NY,12086
Hager,KY,41465
Hagerstown,MD,21742
Hahira,GA,31632
Haiku,HI,96708
Haines Creek,FL,34788
Hainesprt Twp,NJ,08036
Halcott Center,NY,12430
Halder,WI,54455
Haleburg,AL,36319
Halfway,KY,42164
Halifax,PA,17032
Hall,IN,47546
Halland,MA,01521
Halley,AR,71638
Hallieford,VA,23068
Halls Crossing,UT,84533
Hallsburg,TX,76705
Hallton,PA,15860
Halsey,NE,69142
Haltom City,TX,76117
Hamar,ND,58380
Hamburg,IA,51640
Hamburg,NY,14075
Hamden,CT,06514
Hamer,ID,83425
Hamilton Dome,WY,82443
Hamilton Township,NJ,08611
Hamilton Township,OH,45039
Hamilton Twp,NJ,08690
Hamilton,GA,31811
Hamilton,MA,01982
Hamilton,NC,27840
Hamilton,NJ,08619
Hamilton,OH,45011
Hamilton,TX,76531
Hamlet,NC,28345
Hamlin,KS,66434
Hamlin,WV,25523
Hammon,OK,73650
Hammond,IN,46322
Hammond,ME,04730
Hammond,WI,54002
Hammonsville,AR,72111
Hampden Twp,PA,17050
Hampshire,IL,60140
Hampton Beach,NH,03842
Hampton,GA,30228
Hampton,MS,38744
Hampton,TN,37658
Hampton,VA,23664
Hamshire,TX,77622
Hanahan,SC,29410
Hancock,ME,04640
Hancock,VT,05748
Hanford Works,WA,99352
Hankamer,TX,77560
Hanley,IA,50240
Hanna,LA,71019
Hannah,ND,58239
Hanover Beach,IN,47243
Hanover,IL,61041
Hanover,ME,04237
Hanover,OH,43055
Hanscom Afb,MA,01731
Hansford,WV,25103
Hanston,KS,67849
Happy Valley,NV,89431
Happy Valley,TX,79566
Harbine,NE,68377
Harbor City,CA,90710
Harbor Isle,NY,11558
Harborside,ME,04642
Harden City,OK,74871
Hardin,KY,42048
Harding,PA,18643
Hardtner,KS,67057
Hardwood,LA,70775
Hardy,KY,41558
Hardyville,KY,42746
Harg,MO,65201
Harkeyville,TX,76877
Harlan,KY,40831
Harmans,MD,21076
Harmon,OK,73832
Harmony,IL,62321
Harmony,TX,75684
Harney Peak,SD,57730
Harper,KS,67058
Harpers Ferry,IA,52146
Harpswell,ME,04079
Harrellsville,NC,27942
Harriman,TN,37748
Harrington,WA,99134
Harrisburg Junction,UT,84770
Harrisburg,NC,28075
Harrisburg,PA,17103
Harrisburg,PA,17113
Harrison Cross Roads,NC,27320
Harrison Valley,PA,16927
Harrison,ID,83842
Harrison,OH,45030
Harrisonburg,LA,71340
Harrisonville,PA,17228
Harrisville,NY,13648
Harrisville,WV,26362
Harsens Is,MI,48028
Hart,LA,71473
Hartford,CT,06112
Hartford,CT,06152
Hartford,ME,04220
Hartford,WI,53027
Hartland,MN,56042
Hartley,KY,41572
Hartman,AR,72840
Harts,WV,25524
Hartsfield,GA,31756
Hartsville,IN,47244
Hartville,MO,65667
Hartwick,IA,52232
Harvard,NE,68944
Harvester,MO,63303
Harvey,IL,60428
Harveys Lake,PA,18618
Harwick,PA,15049
Harwood,MD,20776
Hasbrouck Hts,NJ,07604
Haskell,TX,79521
Haslett,MI,48840
Hassard,MO,63456
Hastings Municipal Airport,NE,68901
Hastings,MN,55033
Hastings,WV,26419
Hatch,NM,87937
Hatchville,MA,02536
Hatfield,PA,19440
Hato Rey,PR,00917
Hatton,KY,40601
Haugen,WI,54841
